timestamp,segmen,target,durasi_ms,ok,extra
2026-07-22 07:29:08,firebase_upload,detection_system/node2,79.34,1,bytes=291
2026-07-22 07:29:08,decision,Node2,0.06,1,pred=0
2026-07-22 07:29:08,firebase_upload,detection_system/node2,78.58,1,bytes=128
2026-07-22 07:29:08,firebase_upload,Timeseries/Node2,69.34,1,bytes=58
2026-07-22 07:29:08,gw_total_frame,Node2,232.59,1,
2026-07-22 07:29:09,lora_link,Node3,1082.20,1,rssi=-61;snr=10.25;bytes=182
2026-07-22 07:29:09,firebase_upload,detection_system/node3,67.86,1,bytes=293
2026-07-22 07:29:10,lora_link,Node1,1100.44,1,rssi=-71;snr=9.0;bytes=182
2026-07-22 07:29:10,firebase_upload,detection_system/node1,70.47,1,bytes=291
2026-07-22 07:29:10,decision,Node1,0.09,1,pred=0
2026-07-22 07:29:10,firebase_upload,detection_system/node1,65.66,1,bytes=128
2026-07-22 07:29:10,firebase_upload,Timeseries/Node1,66.15,1,bytes=58
2026-07-22 07:29:10,gw_total_frame,Node1,208.38,1,
2026-07-22 07:29:12,lora_link,Node2,1095.93,1,rssi=-70;snr=9.75;bytes=182
2026-07-22 07:29:12,firebase_upload,detection_system/node2,75.15,1,bytes=292
2026-07-22 07:29:13,lora_link,Node3,1101.21,1,rssi=-62;snr=9.75;bytes=182
2026-07-22 07:29:13,firebase_upload,detection_system/node3,85.42,1,bytes=292
2026-07-22 07:29:13,decision,Node3,0.04,1,pred=0
2026-07-22 07:29:13,firebase_upload,detection_system/node3,68.82,1,bytes=128
2026-07-22 07:29:13,firebase_upload,Timeseries/Node3,73.15,1,bytes=58
2026-07-22 07:29:13,gw_total_frame,Node3,231.66,1,
2026-07-22 07:29:14,lora_link,Node1,1084.29,1,rssi=-70;snr=9.25;bytes=182
2026-07-22 07:29:14,firebase_upload,detection_system/node1,75.69,1,bytes=292
2026-07-22 07:29:16,lora_link,Node2,1100.44,1,rssi=-70;snr=10.0;bytes=182
2026-07-22 07:29:16,firebase_upload,detection_system/node2,77.52,1,bytes=292
2026-07-22 07:29:16,decision,Node2,0.06,1,pred=0
2026-07-22 07:29:16,firebase_upload,detection_system/node2,69.69,1,bytes=128
2026-07-22 07:29:16,firebase_upload,Timeseries/Node2,81.30,1,bytes=58
2026-07-22 07:29:16,gw_total_frame,Node2,234.13,1,
2026-07-22 07:29:17,lora_link,Node3,1081.57,1,rssi=-63;snr=9.75;bytes=182
2026-07-22 07:29:17,firebase_upload,detection_system/node3,77.75,1,bytes=292
2026-07-22 07:29:18,lora_link,Node1,1098.59,1,rssi=-70;snr=9.25;bytes=182
2026-07-22 07:29:18,firebase_upload,detection_system/node1,77.68,1,bytes=292
2026-07-22 07:29:18,decision,Node1,0.06,1,pred=0
2026-07-22 07:29:18,firebase_upload,detection_system/node1,69.99,1,bytes=128
2026-07-22 07:29:18,firebase_upload,Timeseries/Node1,66.21,1,bytes=58
2026-07-22 07:29:18,gw_total_frame,Node1,219.01,1,
2026-07-22 07:29:19,lora_link,Node2,1097.64,1,rssi=-68;snr=9.75;bytes=182
2026-07-22 07:29:20,firebase_upload,detection_system/node2,81.22,1,bytes=292
2026-07-22 07:29:21,lora_link,Node3,1095.56,1,rssi=-62;snr=10.0;bytes=182
2026-07-22 07:29:21,firebase_upload,detection_system/node3,78.73,1,bytes=292
2026-07-22 07:29:21,decision,Node3,0.05,1,pred=0
2026-07-22 07:29:21,firebase_upload,detection_system/node3,73.58,1,bytes=128
2026-07-22 07:29:21,firebase_upload,Timeseries/Node3,72.49,1,bytes=58
2026-07-22 07:29:21,gw_total_frame,Node3,230.63,1,
2026-07-22 07:29:22,lora_link,Node1,1085.00,1,rssi=-70;snr=9.0;bytes=182
2026-07-22 07:29:22,firebase_upload,detection_system/node1,85.59,1,bytes=291
2026-07-22 07:29:23,lora_link,Node2,1100.78,1,rssi=-68;snr=10.0;bytes=182
2026-07-22 07:29:24,firebase_upload,detection_system/node2,68.90,1,bytes=292
2026-07-22 07:29:24,decision,Node2,0.03,1,pred=0
2026-07-22 07:29:24,firebase_upload,detection_system/node2,72.06,1,bytes=128
2026-07-22 07:29:24,firebase_upload,Timeseries/Node2,70.29,1,bytes=58
2026-07-22 07:29:24,gw_total_frame,Node2,215.54,1,
2026-07-22 07:29:25,lora_link,Node3,1098.97,1,rssi=-63;snr=9.25;bytes=182
2026-07-22 07:29:25,firebase_upload,detection_system/node3,75.99,1,bytes=292
2026-07-22 07:29:26,lora_link,Node1,1099.34,1,rssi=-70;snr=8.75;bytes=182
2026-07-22 07:29:26,firebase_upload,detection_system/node1,77.10,1,bytes=292
2026-07-22 07:29:26,decision,Node1,0.04,1,pred=0
2026-07-22 07:29:26,firebase_upload,detection_system/node1,92.63,1,bytes=128
2026-07-22 07:29:26,firebase_upload,Timeseries/Node1,74.87,1,bytes=58
2026-07-22 07:29:26,gw_total_frame,Node1,248.88,1,
2026-07-22 07:29:27,lora_link,Node2,1067.72,1,rssi=-69;snr=9.75;bytes=182
2026-07-22 07:29:27,firebase_upload,detection_system/node2,70.35,1,bytes=292
2026-07-22 07:29:29,lora_link,Node3,1097.99,1,rssi=-59;snr=9.75;bytes=182
2026-07-22 07:29:29,firebase_upload,detection_system/node3,75.60,1,bytes=292
2026-07-22 07:29:29,decision,Node3,0.03,1,pred=0
2026-07-22 07:29:29,firebase_upload,detection_system/node3,71.64,1,bytes=128
2026-07-22 07:29:29,firebase_upload,Timeseries/Node3,79.31,1,bytes=58
2026-07-22 07:29:29,gw_total_frame,Node3,230.81,1,
2026-07-22 07:29:30,lora_link,Node1,1085.30,1,rssi=-70;snr=9.0;bytes=182
2026-07-22 07:29:30,firebase_upload,detection_system/node1,81.09,1,bytes=291
2026-07-22 07:29:31,lora_link,Node2,1096.44,1,rssi=-64;snr=9.5;bytes=182
2026-07-22 07:29:31,firebase_upload,detection_system/node2,78.31,1,bytes=291
2026-07-22 07:29:31,decision,Node2,0.09,1,pred=0
2026-07-22 07:29:32,firebase_upload,detection_system/node2,69.79,1,bytes=128
2026-07-22 07:29:32,firebase_upload,Timeseries/Node2,77.32,1,bytes=58
2026-07-22 07:29:32,gw_total_frame,Node2,232.72,1,
2026-07-22 07:29:33,lora_link,Node3,1083.10,1,rssi=-63;snr=9.75;bytes=182
2026-07-22 07:29:33,firebase_upload,detection_system/node3,92.19,1,bytes=292
2026-07-22 07:29:34,lora_link,Node1,1095.97,1,rssi=-68;snr=9.75;bytes=182
2026-07-22 07:29:34,firebase_upload,detection_system/node1,73.59,1,bytes=292
2026-07-22 07:29:34,decision,Node1,0.03,1,pred=0
2026-07-22 07:29:34,firebase_upload,detection_system/node1,75.80,1,bytes=128
2026-07-22 07:29:34,firebase_upload,Timeseries/Node1,76.38,1,bytes=58
2026-07-22 07:29:34,gw_total_frame,Node1,230.47,1,
2026-07-22 07:29:35,lora_link,Node2,1085.96,1,rssi=-70;snr=9.0;bytes=182
2026-07-22 07:29:35,firebase_upload,detection_system/node2,86.68,1,bytes=291
2026-07-22 07:29:37,lora_link,Node3,1100.65,1,rssi=-62;snr=10.25;bytes=182
2026-07-22 07:29:37,firebase_upload,detection_system/node3,68.05,1,bytes=293
2026-07-22 07:29:37,decision,Node3,0.06,1,pred=0
2026-07-22 07:29:37,firebase_upload,detection_system/node3,100.40,1,bytes=128
2026-07-22 07:29:37,firebase_upload,Timeseries/Node3,85.35,1,bytes=58
2026-07-22 07:29:37,gw_total_frame,Node3,262.41,1,
2026-07-22 07:29:38,lora_link,Node1,1052.74,1,rssi=-69;snr=9.5;bytes=182
2026-07-22 07:29:38,firebase_upload,detection_system/node1,75.45,1,bytes=291
2026-07-22 07:29:39,lora_link,Node2,1101.16,1,rssi=-70;snr=9.75;bytes=182
2026-07-22 07:29:39,firebase_upload,detection_system/node2,68.74,1,bytes=292
2026-07-22 07:29:39,decision,Node2,0.06,1,pred=0
2026-07-22 07:29:39,firebase_upload,detection_system/node2,71.47,1,bytes=128
2026-07-22 07:29:39,firebase_upload,Timeseries/Node2,70.31,1,bytes=58
2026-07-22 07:29:39,gw_total_frame,Node2,215.29,1,
2026-07-22 07:29:41,lora_link,Node3,1100.66,1,rssi=-61;snr=9.75;bytes=182
2026-07-22 07:29:41,firebase_upload,detection_system/node3,74.47,1,bytes=292
2026-07-22 07:29:42,lora_link,Node1,1091.84,1,rssi=-67;snr=9.75;bytes=182
2026-07-22 07:29:42,firebase_upload,detection_system/node1,70.73,1,bytes=292
2026-07-22 07:29:42,decision,Node1,0.11,1,pred=0
2026-07-22 07:29:42,firebase_upload,detection_system/node1,74.58,1,bytes=128
2026-07-22 07:29:42,firebase_upload,Timeseries/Node1,66.02,1,bytes=58
2026-07-22 07:29:42,gw_total_frame,Node1,218.47,1,
2026-07-22 07:29:43,lora_link,Node2,1097.33,1,rssi=-70;snr=9.75;bytes=182
2026-07-22 07:29:43,firebase_upload,detection_system/node2,71.49,1,bytes=292
2026-07-22 07:29:45,lora_link,Node3,1095.03,1,rssi=-62;snr=9.5;bytes=182
2026-07-22 07:29:45,firebase_upload,detection_system/node3,68.41,1,bytes=291
2026-07-22 07:29:45,decision,Node3,0.05,1,pred=0
2026-07-22 07:29:45,firebase_upload,detection_system/node3,80.53,1,bytes=128
2026-07-22 07:29:45,firebase_upload,Timeseries/Node3,92.40,1,bytes=58
2026-07-22 07:29:45,gw_total_frame,Node3,246.69,1,
2026-07-22 07:29:46,lora_link,Node1,1069.80,1,rssi=-68;snr=9.5;bytes=182
2026-07-22 07:29:46,firebase_upload,detection_system/node1,75.77,1,bytes=291
2026-07-22 07:29:47,lora_link,Node2,1100.68,1,rssi=-70;snr=9.25;bytes=182
2026-07-22 07:29:47,firebase_upload,detection_system/node2,72.25,1,bytes=292
2026-07-22 07:29:47,decision,Node2,0.10,1,pred=0
2026-07-22 07:29:47,firebase_upload,detection_system/node2,74.12,1,bytes=128
2026-07-22 07:29:47,firebase_upload,Timeseries/Node2,76.38,1,bytes=58
2026-07-22 07:29:47,gw_total_frame,Node2,229.16,1,
2026-07-22 07:29:49,lora_link,Node3,1086.90,1,rssi=-62;snr=9.75;bytes=182
2026-07-22 07:29:49,firebase_upload,detection_system/node3,75.53,1,bytes=292
2026-07-22 07:29:50,lora_link,Node1,1102.54,1,rssi=-69;snr=9.0;bytes=182
2026-07-22 07:29:50,firebase_upload,detection_system/node1,71.03,1,bytes=291
2026-07-22 07:29:50,decision,Node1,0.08,1,pred=0
2026-07-22 07:29:50,firebase_upload,detection_system/node1,70.46,1,bytes=128
2026-07-22 07:29:50,firebase_upload,Timeseries/Node1,65.47,1,bytes=58
2026-07-22 07:29:50,gw_total_frame,Node1,212.75,1,
2026-07-22 07:29:51,lora_link,Node2,1093.08,1,rssi=-72;snr=9.25;bytes=182
2026-07-22 07:29:51,firebase_upload,detection_system/node2,73.02,1,bytes=292
2026-07-22 07:29:52,lora_link,Node3,1093.37,1,rssi=-62;snr=9.75;bytes=182
2026-07-22 07:29:53,firebase_upload,detection_system/node3,74.90,1,bytes=292
2026-07-22 07:29:53,decision,Node3,0.09,1,pred=0
2026-07-22 07:29:53,firebase_upload,detection_system/node3,72.11,1,bytes=128
2026-07-22 07:29:53,firebase_upload,Timeseries/Node3,83.06,1,bytes=58
2026-07-22 07:29:53,gw_total_frame,Node3,235.88,1,
2026-07-22 07:29:54,lora_link,Node1,1080.47,1,rssi=-68;snr=9.75;bytes=182
2026-07-22 07:29:54,firebase_upload,detection_system/node1,72.03,1,bytes=292
2026-07-22 07:29:55,lora_link,Node2,1095.69,1,rssi=-72;snr=9.5;bytes=182
2026-07-22 07:29:55,firebase_upload,detection_system/node2,65.16,1,bytes=291
2026-07-22 07:29:55,decision,Node2,0.09,1,pred=0
2026-07-22 07:29:55,firebase_upload,detection_system/node2,69.29,1,bytes=128
2026-07-22 07:29:55,firebase_upload,Timeseries/Node2,70.26,1,bytes=58
2026-07-22 07:29:55,gw_total_frame,Node2,210.78,1,
2026-07-22 07:29:56,lora_link,Node3,1093.69,1,rssi=-63;snr=9.5;bytes=182
2026-07-22 07:29:57,firebase_upload,detection_system/node3,82.16,1,bytes=291
2026-07-22 07:29:58,lora_link,Node1,1094.63,1,rssi=-67;snr=9.25;bytes=182
2026-07-22 07:29:58,firebase_upload,detection_system/node1,73.51,1,bytes=292
2026-07-22 07:29:58,decision,Node1,0.09,1,pred=0
2026-07-22 07:29:58,firebase_upload,detection_system/node1,81.59,1,bytes=128
2026-07-22 07:29:58,firebase_upload,Timeseries/Node1,83.60,1,bytes=58
2026-07-22 07:29:58,gw_total_frame,Node1,245.31,1,
2026-07-22 07:29:59,lora_link,Node2,1069.87,1,rssi=-71;snr=9.75;bytes=182
2026-07-22 07:29:59,firebase_upload,detection_system/node2,69.93,1,bytes=292
2026-07-22 07:30:00,lora_link,Node3,1099.52,1,rssi=-61;snr=9.5;bytes=182
2026-07-22 07:30:00,firebase_upload,detection_system/node3,73.64,1,bytes=291
2026-07-22 07:30:00,decision,Node3,0.04,1,pred=0
2026-07-22 07:30:01,firebase_upload,detection_system/node3,83.72,1,bytes=128
2026-07-22 07:30:01,firebase_upload,Timeseries/Node3,77.22,1,bytes=58
2026-07-22 07:30:01,gw_total_frame,Node3,238.58,1,
2026-07-22 07:30:02,lora_link,Node1,1076.98,1,rssi=-68;snr=9.5;bytes=182
2026-07-22 07:30:02,firebase_upload,detection_system/node1,69.53,1,bytes=291
2026-07-22 07:30:03,lora_link,Node2,1097.62,1,rssi=-70;snr=9.25;bytes=182
2026-07-22 07:30:03,firebase_upload,detection_system/node2,75.10,1,bytes=292
2026-07-22 07:30:03,decision,Node2,0.09,1,pred=0
2026-07-22 07:30:03,firebase_upload,detection_system/node2,69.18,1,bytes=128
2026-07-22 07:30:03,firebase_upload,Timeseries/Node2,66.97,1,bytes=58
2026-07-22 07:30:03,gw_total_frame,Node2,218.83,1,
2026-07-22 07:30:04,lora_link,Node3,1096.26,1,rssi=-62;snr=9.5;bytes=182
2026-07-22 07:30:04,firebase_upload,detection_system/node3,69.25,1,bytes=291
2026-07-22 07:30:06,lora_link,Node1,1099.90,1,rssi=-69;snr=9.25;bytes=182
2026-07-22 07:30:06,firebase_upload,detection_system/node1,85.21,1,bytes=292
2026-07-22 07:30:06,decision,Node1,0.03,1,pred=0
2026-07-22 07:30:06,firebase_upload,detection_system/node1,78.38,1,bytes=128
2026-07-22 07:30:06,firebase_upload,Timeseries/Node1,74.97,1,bytes=58
2026-07-22 07:30:06,gw_total_frame,Node1,242.74,1,
2026-07-22 07:30:07,lora_link,Node2,1073.78,1,rssi=-67;snr=9.75;bytes=182
2026-07-22 07:30:07,firebase_upload,detection_system/node2,83.83,1,bytes=292
2026-07-22 07:30:08,lora_link,Node3,1094.47,1,rssi=-62;snr=9.5;bytes=182
2026-07-22 07:30:08,firebase_upload,detection_system/node3,81.38,1,bytes=291
2026-07-22 07:30:08,decision,Node3,0.07,1,pred=0
2026-07-22 07:30:08,firebase_upload,detection_system/node3,72.78,1,bytes=128
2026-07-22 07:30:09,firebase_upload,Timeseries/Node3,68.64,1,bytes=58
2026-07-22 07:30:09,gw_total_frame,Node3,227.87,1,
2026-07-22 07:30:10,lora_link,Node1,1096.82,1,rssi=-69;snr=9.5;bytes=182
2026-07-22 07:30:10,firebase_upload,detection_system/node1,65.37,1,bytes=291
2026-07-22 07:30:11,lora_link,Node2,1101.26,1,rssi=-68;snr=9.5;bytes=182
2026-07-22 07:30:11,firebase_upload,detection_system/node2,76.09,1,bytes=291
2026-07-22 07:30:11,decision,Node2,0.08,1,pred=0
2026-07-22 07:30:11,firebase_upload,detection_system/node2,68.58,1,bytes=128
2026-07-22 07:30:11,firebase_upload,Timeseries/Node2,76.93,1,bytes=58
2026-07-22 07:30:11,gw_total_frame,Node2,227.85,1,
2026-07-22 07:30:12,lora_link,Node3,1087.95,1,rssi=-60;snr=9.5;bytes=182
2026-07-22 07:30:12,firebase_upload,detection_system/node3,73.16,1,bytes=291
2026-07-22 07:30:14,lora_link,Node1,1100.96,1,rssi=-69;snr=9.25;bytes=182
2026-07-22 07:30:14,firebase_upload,detection_system/node1,73.72,1,bytes=292
2026-07-22 07:30:14,decision,Node1,0.05,1,pred=0
2026-07-22 07:30:14,firebase_upload,detection_system/node1,72.21,1,bytes=128
2026-07-22 07:30:14,firebase_upload,Timeseries/Node1,82.63,1,bytes=58
2026-07-22 07:30:14,gw_total_frame,Node1,233.59,1,
2026-07-22 07:30:15,lora_link,Node2,1083.97,1,rssi=-67;snr=10.0;bytes=182
2026-07-22 07:30:15,firebase_upload,detection_system/node2,80.88,1,bytes=292
2026-07-22 07:30:16,lora_link,Node3,1095.52,1,rssi=-61;snr=9.75;bytes=182
2026-07-22 07:30:16,firebase_upload,detection_system/node3,81.90,1,bytes=292
2026-07-22 07:30:16,decision,Node3,0.03,1,pred=0
2026-07-22 07:30:16,firebase_upload,detection_system/node3,85.56,1,bytes=128
2026-07-22 07:30:17,firebase_upload,Timeseries/Node3,65.07,1,bytes=58
2026-07-22 07:30:17,gw_total_frame,Node3,237.21,1,
2026-07-22 07:30:18,lora_link,Node1,1078.52,1,rssi=-69;snr=10.5;bytes=182
2026-07-22 07:30:18,firebase_upload,detection_system/node1,89.07,1,bytes=292
2026-07-22 07:30:19,lora_link,Node2,1099.12,1,rssi=-67;snr=11.75;bytes=182
2026-07-22 07:30:19,firebase_upload,detection_system/node2,76.86,1,bytes=293
2026-07-22 07:30:19,decision,Node2,0.06,1,pred=0
2026-07-22 07:30:19,firebase_upload,detection_system/node2,82.42,1,bytes=128
2026-07-22 07:30:19,firebase_upload,Timeseries/Node2,81.39,1,bytes=58
2026-07-22 07:30:19,gw_total_frame,Node2,245.64,1,
2026-07-22 07:30:20,lora_link,Node3,1069.75,1,rssi=-60;snr=10.0;bytes=182
2026-07-22 07:30:20,firebase_upload,detection_system/node3,78.54,1,bytes=292
2026-07-22 07:30:22,lora_link,Node1,1097.57,1,rssi=-70;snr=9.75;bytes=182
2026-07-22 07:30:22,firebase_upload,detection_system/node1,79.72,1,bytes=292
2026-07-22 07:30:22,decision,Node1,0.09,1,pred=0
2026-07-22 07:30:22,firebase_upload,detection_system/node1,85.87,1,bytes=128
2026-07-22 07:30:22,firebase_upload,Timeseries/Node1,68.87,1,bytes=58
2026-07-22 07:30:22,gw_total_frame,Node1,240.82,1,
2026-07-22 07:30:23,lora_link,Node2,1075.22,1,rssi=-66;snr=9.75;bytes=182
2026-07-22 07:30:23,firebase_upload,detection_system/node2,70.39,1,bytes=292
2026-07-22 07:30:24,lora_link,Node3,1097.28,1,rssi=-61;snr=9.5;bytes=182
2026-07-22 07:30:24,firebase_upload,detection_system/node3,79.09,1,bytes=291
2026-07-22 07:30:24,decision,Node3,0.04,1,pred=0
2026-07-22 07:30:24,firebase_upload,detection_system/node3,77.18,1,bytes=128
2026-07-22 07:30:24,firebase_upload,Timeseries/Node3,78.82,1,bytes=58
2026-07-22 07:30:24,gw_total_frame,Node3,264.88,1,
2026-07-22 07:30:26,lora_link,Node1,1050.70,1,rssi=-70;snr=9.25;bytes=182
2026-07-22 07:30:26,firebase_upload,detection_system/node1,76.28,1,bytes=292
2026-07-22 07:30:27,lora_link,Node2,1100.78,1,rssi=-67;snr=9.75;bytes=182
2026-07-22 07:30:27,firebase_upload,detection_system/node2,81.33,1,bytes=292
2026-07-22 07:30:27,decision,Node2,0.06,1,pred=0
2026-07-22 07:30:27,firebase_upload,detection_system/node2,66.83,1,bytes=128
2026-07-22 07:30:27,firebase_upload,Timeseries/Node2,73.58,1,bytes=58
2026-07-22 07:30:27,gw_total_frame,Node2,227.77,1,
2026-07-22 07:30:28,lora_link,Node3,1097.12,1,rssi=-61;snr=9.75;bytes=182
2026-07-22 07:30:28,firebase_upload,detection_system/node3,69.08,1,bytes=292
2026-07-22 07:30:29,lora_link,Node1,1098.99,1,rssi=-71;snr=9.0;bytes=182
2026-07-22 07:30:30,firebase_upload,detection_system/node1,66.58,1,bytes=291
2026-07-22 07:30:30,decision,Node1,0.04,1,pred=0
2026-07-22 07:30:30,firebase_upload,detection_system/node1,83.10,1,bytes=128
2026-07-22 07:30:30,firebase_upload,Timeseries/Node1,69.16,1,bytes=58
2026-07-22 07:30:30,gw_total_frame,Node1,222.81,1,
2026-07-22 07:30:31,lora_link,Node2,1093.47,1,rssi=-67;snr=9.5;bytes=182
2026-07-22 07:30:31,firebase_upload,detection_system/node2,70.72,1,bytes=291
2026-07-22 07:30:32,lora_link,Node3,1096.65,1,rssi=-62;snr=9.25;bytes=182
2026-07-22 07:30:32,firebase_upload,detection_system/node3,70.63,1,bytes=292
2026-07-22 07:30:32,decision,Node3,0.02,1,pred=0
2026-07-22 07:30:32,firebase_upload,detection_system/node3,68.27,1,bytes=128
2026-07-22 07:30:32,firebase_upload,Timeseries/Node3,67.24,1,bytes=58
2026-07-22 07:30:32,gw_total_frame,Node3,209.95,1,
2026-07-22 07:30:33,lora_link,Node1,1095.67,1,rssi=-71;snr=9.0;bytes=182
2026-07-22 07:30:34,firebase_upload,detection_system/node1,69.87,1,bytes=291
2026-07-22 07:30:35,lora_link,Node2,1097.64,1,rssi=-70;snr=9.5;bytes=182
2026-07-22 07:30:35,firebase_upload,detection_system/node2,81.88,1,bytes=291
2026-07-22 07:30:35,decision,Node2,0.03,1,pred=0
2026-07-22 07:30:35,firebase_upload,detection_system/node2,81.88,1,bytes=128
2026-07-22 07:30:35,firebase_upload,Timeseries/Node2,75.71,1,bytes=58
2026-07-22 07:30:35,gw_total_frame,Node2,245.22,1,
2026-07-22 07:30:36,lora_link,Node3,1072.64,1,rssi=-61;snr=9.75;bytes=182
2026-07-22 07:30:36,firebase_upload,detection_system/node3,79.10,1,bytes=292
2026-07-22 07:30:37,lora_link,Node1,1098.28,1,rssi=-70;snr=9.0;bytes=182
2026-07-22 07:30:37,firebase_upload,detection_system/node1,74.24,1,bytes=291
2026-07-22 07:30:37,decision,Node1,0.03,1,pred=0
2026-07-22 07:30:38,firebase_upload,detection_system/node1,72.97,1,bytes=128
2026-07-22 07:30:38,firebase_upload,Timeseries/Node1,77.04,1,bytes=58
2026-07-22 07:30:38,gw_total_frame,Node1,228.71,1,
2026-07-22 07:30:39,lora_link,Node2,1087.26,1,rssi=-69;snr=9.25;bytes=182
2026-07-22 07:30:39,firebase_upload,detection_system/node2,75.01,1,bytes=292
2026-07-22 07:30:40,lora_link,Node3,1092.53,1,rssi=-61;snr=9.75;bytes=182
2026-07-22 07:30:40,firebase_upload,detection_system/node3,71.90,1,bytes=292
2026-07-22 07:30:40,decision,Node3,0.06,1,pred=0
2026-07-22 07:30:40,firebase_upload,detection_system/node3,72.29,1,bytes=128
2026-07-22 07:30:40,firebase_upload,Timeseries/Node3,71.78,1,bytes=58
2026-07-22 07:30:40,gw_total_frame,Node3,220.46,1,
2026-07-22 07:30:41,lora_link,Node1,1095.97,1,rssi=-69;snr=9.0;bytes=182
2026-07-22 07:30:41,firebase_upload,detection_system/node1,71.90,1,bytes=291
2026-07-22 07:30:43,lora_link,Node2,1095.64,1,rssi=-69;snr=9.75;bytes=182
2026-07-22 07:30:43,firebase_upload,detection_system/node2,75.11,1,bytes=292
2026-07-22 07:30:43,decision,Node2,0.02,1,pred=0
2026-07-22 07:30:43,firebase_upload,detection_system/node2,76.48,1,bytes=128
2026-07-22 07:30:43,firebase_upload,Timeseries/Node2,78.91,1,bytes=58
2026-07-22 07:30:43,gw_total_frame,Node2,235.04,1,
2026-07-22 07:30:44,lora_link,Node3,1080.57,1,rssi=-61;snr=10.0;bytes=182
2026-07-22 07:30:44,firebase_upload,detection_system/node3,66.72,1,bytes=292
2026-07-22 07:30:45,lora_link,Node1,1100.55,1,rssi=-69;snr=9.0;bytes=182
2026-07-22 07:30:45,firebase_upload,detection_system/node1,67.76,1,bytes=291
2026-07-22 07:30:45,decision,Node1,0.02,1,pred=0
2026-07-22 07:30:45,firebase_upload,detection_system/node1,68.04,1,bytes=128
2026-07-22 07:30:46,firebase_upload,Timeseries/Node1,71.13,1,bytes=58
2026-07-22 07:30:46,gw_total_frame,Node1,211.29,1,
2026-07-22 07:30:47,lora_link,Node2,1094.27,1,rssi=-69;snr=9.25;bytes=182
2026-07-22 07:30:47,firebase_upload,detection_system/node2,68.22,1,bytes=292
2026-07-22 07:30:48,lora_link,Node3,1098.96,1,rssi=-61;snr=9.5;bytes=182
2026-07-22 07:30:48,firebase_upload,detection_system/node3,77.33,1,bytes=291
2026-07-22 07:30:48,decision,Node3,0.07,1,pred=0
2026-07-22 07:30:48,firebase_upload,detection_system/node3,71.96,1,bytes=128
2026-07-22 07:30:48,firebase_upload,Timeseries/Node3,66.05,1,bytes=58
2026-07-22 07:30:48,gw_total_frame,Node3,220.47,1,
2026-07-22 07:30:49,lora_link,Node1,1094.05,1,rssi=-69;snr=9.25;bytes=182
2026-07-22 07:30:49,firebase_upload,detection_system/node1,72.27,1,bytes=292
2026-07-22 07:30:51,lora_link,Node2,1094.75,1,rssi=-68;snr=10.0;bytes=182
2026-07-22 07:30:51,firebase_upload,detection_system/node2,67.17,1,bytes=292
2026-07-22 07:30:51,decision,Node2,0.02,1,pred=0
2026-07-22 07:30:51,firebase_upload,detection_system/node2,89.83,1,bytes=128
2026-07-22 07:30:51,firebase_upload,Timeseries/Node2,72.11,1,bytes=58
2026-07-22 07:30:51,gw_total_frame,Node2,233.24,1,
2026-07-22 07:30:52,lora_link,Node3,1082.71,1,rssi=-60;snr=9.5;bytes=182
2026-07-22 07:30:52,firebase_upload,detection_system/node3,78.35,1,bytes=291
2026-07-22 07:30:53,lora_link,Node1,1100.87,1,rssi=-69;snr=9.25;bytes=182
2026-07-22 07:30:53,firebase_upload,detection_system/node1,73.39,1,bytes=292
2026-07-22 07:30:53,decision,Node1,0.05,1,pred=0
2026-07-22 07:30:53,firebase_upload,detection_system/node1,70.30,1,bytes=128
2026-07-22 07:30:53,firebase_upload,Timeseries/Node1,71.57,1,bytes=58
2026-07-22 07:30:53,gw_total_frame,Node1,219.94,1,
2026-07-22 07:30:55,lora_link,Node2,1096.70,1,rssi=-67;snr=9.75;bytes=182
2026-07-22 07:30:55,firebase_upload,detection_system/node2,71.60,1,bytes=292
2026-07-22 07:30:56,lora_link,Node3,1096.43,1,rssi=-59;snr=9.75;bytes=182
2026-07-22 07:30:56,firebase_upload,detection_system/node3,67.80,1,bytes=292
2026-07-22 07:30:56,decision,Node3,0.03,1,pred=0
2026-07-22 07:30:56,firebase_upload,detection_system/node3,72.58,1,bytes=128
2026-07-22 07:30:56,firebase_upload,Timeseries/Node3,65.08,1,bytes=58
2026-07-22 07:30:56,gw_total_frame,Node3,209.59,1,
2026-07-22 07:30:57,lora_link,Node1,1098.69,1,rssi=-69;snr=9.5;bytes=182
2026-07-22 07:30:57,firebase_upload,detection_system/node1,92.91,1,bytes=291
2026-07-22 07:30:59,lora_link,Node2,1095.70,1,rssi=-66;snr=9.75;bytes=182
2026-07-22 07:30:59,firebase_upload,detection_system/node2,81.67,1,bytes=292
2026-07-22 07:30:59,decision,Node2,0.03,1,pred=0
2026-07-22 07:30:59,firebase_upload,detection_system/node2,67.07,1,bytes=128
2026-07-22 07:30:59,firebase_upload,Timeseries/Node2,71.36,1,bytes=58
2026-07-22 07:30:59,gw_total_frame,Node2,224.82,1,
2026-07-22 07:31:00,lora_link,Node3,1089.63,1,rssi=-61;snr=9.5;bytes=182
2026-07-22 07:31:00,firebase_upload,detection_system/node3,77.78,1,bytes=291
2026-07-22 07:31:01,lora_link,Node1,1098.61,1,rssi=-70;snr=9.0;bytes=182
2026-07-22 07:31:01,firebase_upload,detection_system/node1,92.09,1,bytes=291
2026-07-22 07:31:01,decision,Node1,0.06,1,pred=0
